,text,Sarcasm1
1953,"#asktsipras Κ.Τσίπρα δεδομένου ότι ο ΣΥΡΙΖΑ έχει δεσμευτεί σε 15.000 οικογένειες, ποιο το μήνυμα σας στους μικροομολογιούχους. ΣΥ.Φ.Π.Ο.Ε.Δ",OK
1954,"Το ΚΚΕ απανταει στον Τσιπρα ""εργατη μπορεις χωρις τουιτερ""",Sarcastic
1955,#asktsipras Αν έχετε αυτοδυναμία την επομένη των εκλογών θα επιδιώξετε συνεργασίες έκτος ΚΚΕ ή θα αναλάβετε μόνοι σας το βάρος,OK
1956,"Προβάδισμα ΣΥΡΙΖΑ με 3,4 μονάδες σε δημοσκόπηση της Alco | naftemporiki.gr http://t.co/GLrdjegyg9 #naftemporiki",OK
1957,#asktsipras Αν έχετε αυτοδυναμία την επομένη των εκλογών θα επιδιώξετε συνεργασίες έκτος ΚΚΕ ή θα αναλάβετε μόνοι σας το βάρος;,OK
1958,Η «συμπόρευση» του Λ. Λαζόπουλου εναντίον του ΚΚΕ http://t.co/Eo8P6RjF5C,OK
1959,Νέο προεκλογικό σποτ για τους ΑΝ.ΕΛ. με μαντινάδα κρητική! http://t.co/a97tGlYEjy,OK
1960,"Στις πληγείσες από την πλημμύρα περιοχές, βρέθηκε κλιμάκιο του ΚΚΕ http://t.co/QdHWSJabTr",OK
1961,Θα βάζατε Υπουργό Οικονομικών από το ΚΚΕ αν συνεργαζόταν μαζί σας; #asktsipras,OK
1962,"Ο @syriza_gr δεσμεύεται για την επαναλειτουργία της #ERT @ErtSocial,@ERT3Social με ποιο τρόπο θα εγγυηθείτε την ανεξαρτησία της; #asktsipras",OK
1963,"Λένε, ότι αν κάτι ""απειλεί"" την Αριστερά είναι ο ίδιος ο εαυτός της. Έχει αντιληφθεί ο ΣΥΡΙΖΑ τη ""διαφορά"" του 4% από το 30%; #asktsipras",OK
1964,: Χάριν υποθέσεως: Το ΚΚΕ κυβέρνηση http://t.co/sWO8XRtK2S,OK
1965,Η αναστολή έργων όπως η ανάπλαση Λεοφώρου και το νέο γήπεδο ΑΕΚ είναι πάγιες θέσεις του ΣΥΡΙΖΑ ή εξυπηρετούν συμφέροντα τρίτου?#asktsipras,OK
1966,Θα είμαι και γώ εκεί!!! ΔΥΝΑΤΟ ΚΚΕ  Εγγύηση για το λαό! #ekloges2015 http://t.co/Vf2bkCcQSH,OK
1967,ΚΑΙ ΑΝ Ο ΣΥΡΙΖΑ ΕΠΑΙΡΝΕ ΤΟΙΣ ΜΕΤΡΗΤΟΙΣ ΤΗΝ ΕΕ ΚΑΙ ΕΚΑΝΕ ΛΟΓΙΣΤΙΚΟ ΕΛΕΓΧΟ ΤΟΥ ΧΡΕΟΥΣ ΤΗΣ ΕΛΛΑΔΑΣ; http://t.co/MrYSjCf85C,OK
1968,Οι Αρκάδες υποψήφιοι βουλευτές του ΣΥΡΙΖΑ σε Αθήνα και Πειραιά http://t.co/MCGWn5HQua,OK
1969,#asktsipras Ποια στάση θα τηρήσει μια πιθανή κυβέρνηση ΣΥΡΙΖΑ για κρίσιμα εθνικά θέματα όπως το σκοπιανό και το κυπριακό;,OK
1970,#asktsipras ποιες οι θεσεις του ΣΥΡΙΖΑ για την Αθεια στην Ελλαδα;,OK
1971,"Πιστεύετε ότι ο ΣΥΡΙΖΑ έχει την ιδεολογική &amp; πολιτική  ηγεμονία ή είναι αποτέλεσμα αγανάκτησης, έστω ελπίδας; #asktsipras",OK
1972,Δαϊκούδης: Στον ΣΥΡΙΖΑ βάζουν το εγώ μπροστά από το εμείς http://t.co/JhqUGPMnrp,OK
1973,Ο ΣΥΡΙΖΑ στηρίζει τις δηλώσεις Αβραμόπουλου περί ευελιξίας στο πρόγραμμα - ΤΟ ΠΟΝΤΙΚΙ http://t.co/k6oPf12gnB,OK
1974,Ιρλανδία: Η πρόταση του ΣΥΡΙΖΑ για διεθνή διάσκεψη για το χρέος αξίζει να εξεταστεί http://t.co/ZIscNLu5Z5,OK
1975,#asktsipras ΠΑΣΟΚ ΑΠΟ ΤΗΝ ΠΙΣΩ ΠΟΡΤΑ ΣΤΟΝ ΚΩΛΟ ΣΑΣ,Sarcastic
1976,Η Superleague στη νέα διαφήμιση ΝΔ και ΑΝ. ΕΛ. http://t.co/9zU4XoC1yJ,Sarcastic
1977,Στα άκρα η σύγκρουση Βενιζέλου-Παπανδρέου με βαριά υποννοούμενα για τα χρέη του ΠΑΣΟΚ http://t.co/ryOwR6KHJQ,OK
1978,#asktsipras Με ΣΥΡΙΖΑ κυβέρνηση θα γίνονται παρτουζες σε δημόσιους χώρους?,Sarcastic
1979,Θα επιτρέπονται οι γάμοι των ομοφυλοφίλων με τον ΣΥΡΙΖΑ στην κυβέρνηση; #asktsipras,OK
1980,Και τέλος ο ΕΝΦΙΑ και επαναπροσλήψεις στην ΕΡΤ και...: Τα δίνει όλα ο ΣΥΡΙΖΑ http://t.co/PfO4gaa27S,OK
1981,ΝΔ: Ο ΣΥΡΙΖΑ θα τετραπλασιάσει τον φόρο για τα ακίνητα της μεσαίας τάξης http://t.co/dIC3X9JZRW,OK
1982,Από το ΚΚΕ δεν θέλω τρολιές τώρα που άρχισε η συνέντευξη. Γι αυτό υπάρχει ο Μουρούτης. Ξεκουραστείτε εσείς της Αριστεράς λίγο.  #asktsipras,Sarcastic
1983,Δήλωση στήριξης ψηφοδελτίου του ΠΑΣΟΚ http://t.co/eEbVj2w3EQ,OK
1984,"Μπροστά ο ΣΥΡΙΖΑ με 3,5 σε νέα δημοσκόπηση http://t.co/IKeK3P8Rzp #ekloges2015",OK
1985,#asktsipras Τι θα γινει με τη γενια του 1997; Ποια η θεση του ΣΥΡΙΖΑ για την απαγορευση τους στις εκλογες;,OK
1986,Κυβέρνηση σύριζα και ΑΟΖ τι θα κάνετε? #asktsipras,OK
1987,"Βασικός στόχος του Σύριζα θα είναι η ανάπτυξη;Το ""μεγάλωμα"";#asktsipras",OK
1988,@platitudinous τί φύτουκλες μάζεψαν στον σύριζα ρε,Sarcastic
1989,@bathitweet Ο ΣΥΡΙΖΑ στο πλευρό του Δημήτρη Αβραμόπουλου http://t.co/5OZD8gciV4 @damalakes @kali_nda,OK
1990,Πρόεδρε θα με βάλεις στην Βουλή εάν ψηφίσω ΣΥΡΙΖΑ ? #asktsipas,Sarcastic
1991,Στο πόσο % ΠΑΣΟΚ καίγεστε?,Sarcastic
1992,αν βγει ο ΣΥΡΙΖΑ στο tweeter θα γραφουμε με 280 χαρακτηρεσ @syriza_gr #ekloges2015 #ekloges   3,Sarcastic
1993,Οι περιοδείες των υποψηφίων βουλευτών του ΣΥΡΙΖΑ για την Πέμπτη στην Αρκαδία http://t.co/JxuCXKGQDv,OK
1994,Στήριξη Καραμανλή σε ΝΔ και Σαμαρά http://t.co/ok4lSUTeea,OK
1995,Επίθεση της ΝΔ στο «Τσαντίρι» http://t.co/YcV2tBVPMe via @ThePressProject,OK
1996,"Βαλαβάνη-Ησυχος : Ο ΣΥΡΙΖΑ δεν θα πάρει τα 7,5 δισ. ευρώ της δόσης  | iefimerida.gr - http://t.co/0dQtJ3oOSz",OK
1997,@SykoFantiS μιλάει το ΠΑΣΟΚ μέσα του,OK
1998,To 30% των αναποφασιστων λεει δεν ψηφιζω ΑΝΕΛ γιατι παιζει να μεινουν εκτος βουλης!Το 30% των αναποφασιστων ειναι θυματα προπαγανδας των ΜΜΕ,OK
1999,Παρουσίασε θέσεις και πρόσωπα ο ΣΥΡΙΖΑ στην Ξάνθη – Στην τελική ευθεία για τις εκλογές! http://t.co/u2UqsDwsFV,OK
2000,Δείτε το νέο προεκλογικό σποτ του ΠΑΣΟΚ με τιτλο : Τετράγωνη λογική http://t.co/j9KVfkJPLc http://t.co/bhQ5mId0Qj,OK
2001,Ν. Παππάς: O ΣΥΡΙΖΑ δεν ζητά χαλάρωση των συμφωνιών της ΕΕ!!!!!!(AUDIO) - 902.gr http://t.co/zKdjb9U6hn via @AddThis,OK
2002,Ο ΣΥΡΙΖΑ και η «αντικειμενική» αξιολόγηση των δημοσίων υπαλλήλων  - 902.gr http://t.co/4eOZM2XSPH,Sarcastic
2003,Τετράγωνη λογική: Το νέο τηλεοπτικό σποτ του ΠΑΣΟΚ http://t.co/ullwnTwks0,OK
2004,Τα δύο νέα τηλεοπτικά σποτ της ΝΔ (βίντεο) http://t.co/a2Qn29GgmX http://t.co/CtbwubGshi,OK
2005,"Στις συνεντεύξεις ο #Tsipras φαίνεται τοοοόσο καλό παιδί, που η ΝΔ στις επόμενες εκλογές θα κατέβει με αρχηγό τον Αρναούτογλου. #ekloges15",Sarcastic
2006,Ήθελα να ψηφίσω Σαμαρά. Έμαθα όμως ότι αν βγει ο Συριζα θα μας πάρει τις γυναίκες. Οπότε άλλαξα γνώμη!... http://t.co/EJhjg1Pi3r,Sarcastic
2007,Δ. Κουτσούμπας: Είναι πιθανό το ΚΚΕ να αναδειχθεί τρίτη δύναμη http://t.co/yMIsXDrlhD #Πολιτικη,OK
2008,Θα κόψει ο Σύριζα τα αιτήματα από το badoo επιτέλους;#asktsipras,Sarcastic
2009,"Αρκετά μάτωσαν οι ναυτεργάτες για τους εφοπλιστές, τώρα δυνατό ΚΚΕ  Κάλεσμα από τους 4 ναυτεργάτες υποψήφιους... http://t.co/dMvYL3Y0jK",OK
2010,Λοβέρδος: Το ΠΑΣΟΚ πρέπει να είναι το τρίτο κόμμα http://t.co/FpMG34A3UZ,OK
2011,Πρεμιέρα για το κεντρικό εκλογικό περίπτερο του ΣΥΡΙΖΑ http://t.co/HozZrM8cQj,OK
2012,Ψηφιστε για αυτοδυνανη κυβερνηση Συριζα να βγουμε απ το βουρκο,OK
2013,«Το σχέδιο του ΣΥΡΙΖΑ οδηγεί στη χρεοκοπία» http://t.co/qK3y4a3ZhV,OK
2014,Βενιζέλος: Προσβολή για το ΠΑΣΟΚ η θεωρία της «μετενσάρκωσης του Ανδρέα Παπανδρέου» http://t.co/czOr89SfCs,OK
2015,Εντυπωσιακή προσέλευση και παλμός: Ο ΣΥΡΙΖΑ παρουσίασε το ψηφοδέλτιο στην Ξάνθη - http://t.co/9eHp5d3qno,OK
2016,"Εθελοντές για το ""Ποτάμι"" | Cretalive http://t.co/QXY4iXTU3P #topotami @ToPotami #ekloges2015 @KyrKaragiorgis",OK
2017,Βόμβα από Βρυξέλλες: Δεν θα ζητήσουμε από τον ΣΥΡΙΖΑ υπογραφή! Τελειώνουν Σαμαρά και ανοίγουν το δρόμο στον Τσίπρα http://t.co/gzoelTccOB,OK
2018,@avgerinosx Σόιμπλε: Ενδεχόμενη δίμηνη παράταση του προγράμματος – Καμία ανεπίσημη συνομιλία με ΣΥΡΙΖΑ http://t.co/Zp6BoKUgZO @FREEDYBRUNA,OK
2019,@avgerinosx Σόιμπλε: Ενδεχόμενη δίμηνη παράταση του προγράμματος – Καμία ανεπίσημη συνομιλία με ΣΥΡΙΖΑ http://t.co/FjIAmBzvqD @FREEDYBRUNA,OK
2020,. @freedybruna ΕΚΛΟΓΕΣ 2015: Ετοιμάζεται για διαπραγματεύσεις με τον ΣΥΡΙΖΑ ο Θεοδωράκης http://t.co/0qpi4YCc4a @zappasaspa,OK
2021,ΕΚΛΟΓΕΣ 2015: Ετοιμάζεται για διαπραγματεύσεις με τον ΣΥΡΙΖΑ ο Θεοδωράκης http://t.co/m00OrmZss9,OK
2022,Βαγγέλης Αποστόλου (Υποψήφιος βουλευτής Ευβοίας) : Ο ΣΥΡΙΖΑ &amp; το Κυνήγι http://t.co/wXrMGdxvJU,OK
2023,"Τελικά θα καταλήξουμε στο επιχείρημα ""ψήφισε συριζα για να μην αλλάξει τπτ""",Sarcastic
2024,"""Σφάζονται"" για τη φορολόγηση των ακινήτων - Τι υπόσχεται ο ΣΥΡΙΖΑ http://t.co/J5d9ndTr6d",OK
2025,«Το ΠΑΣΟΚ είναι ο εγγυητής της σταθερότητας» είπε από τον Πειραιά ο Ευ. Βενιζέλος http://t.co/l96eCp2Yn9,OK
2026,Με κατοίκους της Γλώσσας Σκοπέλου συναντήθηκε ο υποψήφιος βουλευτής Μαγνησίας της ΝΔ κ. Σάκ... http://t.co/0VCvwBqAs3 http://t.co/qq1F9dfavW,OK
2027,"Στη Θήβα ο Δημήτρης Κουτσούμπας, ΓΓ της ΚΕ του ΚΚΕ και υποψήφιος βουλευτής Βοιωτίας http://t.co/BwGNLfM0AY",OK
2028,Βενιζέλος: Εγγυητής της σταθερότητας το ΠΑΣΟΚ http://t.co/cvCt2j133L,OK
2029,"Βαλαβάνη-Ησυχος ανάβουν φωτιές: Ο ΣΥΡΙΖΑ δεν θα πάρει τα 7,5 δισ. ευρώ της δόσης - Δεν θα δεχθούμε την Τρόικα - http://t.co/7pMMnnR1WC",OK
2030,#1ki1 #news #ellada ΑΛΕΞΗΣ ΤΣΙΠΡΑΣ - Η ΔΙΑΔΙΚΤΥΑΚΗ ΣΥΖΗΤΗΣΗ ΜΕ ΤΟΝ  ΠΡΟΕΔΡΟ ΤΟΥ ΣΥΡΙΖΑ http://t.co/se7atdpLES,OK
2031,Δείτε πόσα λεφτά παίρνουν τα κόμματα για τις εκλογές – Κόπηκε η Χρυσή Αυγή http://t.co/0eKFByp47F,OK
2032,Ο ΣΥΡΙΖΑ εγκανίασε το εκλογικό του περίπτερο στην Κλαυθμώνος (φωτογραφίες) http://t.co/aKbe9gf7IR via @sharethis,OK
2033,Νomura: Νέα εποχή για την ευρωπαϊκή πολιτική σκηνή θα σημάνει μια νίκη ΣΥΡΙΖΑ - Όχι στο Grexit http://t.co/2XLo5fp3dU,OK
2034,"""Πρώτη δύναμη το ποτάμι στα Χανιά"" είπε ο Σταύρος μιλώντας σε μια αίθουσα με πολλά άδεια καθίσματα. http://t.co/fooqPIJBrS",Sarcastic
2035,Ο γιος του Γιώργου Παπαδάκη στο σποτ της νεολαίας ΣΥΡΙΖΑ (VIDEO):   Τα χνάρια του πατέρα του στη δημοσιογραφία... http://t.co/7r8M59pnql,OK
2036,"«Το ΠΑΣΟΚ τρίτος πόλος»: «Στις 25 Ιανουαρίου η απάντηση περνάει μέσα από το ΠΑΣΟΚ, το ΠΑΣΟΚ τρίτος πόλος, τρίτη… http://t.co/RP170v05cx",OK
2037,http://t.co/uNK7dpkfkBΓια το «Εθνικό Σχέδιο Μεταρρυθμίσεων και Ανάπτυξης» της Ν.Δ. | http://t.co/Yce0Jhdjm2,OK
2038,"Ευ. Βενιζέλος, σε μεγάλη εκδήλωση του ΠΑΣΟΚ και της Δημοκτρατικής Παράταξης http://t.co/ybnlOT2zb4 http://t.co/dEuM5WAX7O",OK
2039,@SkoupaDoo διαφωνώ αλλά δεν μπορώ να σου αλλάξω γνώμη. Αν βρίσκεις ταύτιση οκ με το ποταμι στην καλύτερη οκ @akisste,OK
2040,KIM ΓΙΟΝΓΚ ΟΥΝ ΟΛΕ ΟΛΕ ΟΛΕ ΕΤΣΙ ΘΑ ΜΑΣ ΚΑΝΕΙ Ο ΣΥΡΙΖΑ https://t.co/ftUJMMRnLr,Sarcastic
2041,Βλέπω μερικοί γράφουν πως ο ΣΥΡΙΖΑ μπήκε στον χώρο της σοσιαλδημοκρατίας. Λογικά τους τελευταίους μήνες θα βρίσκονταν σε κώμα,Sarcastic
2042,Τα άμεσα μέτρα που θα πάρει ο ΣΥΡΙΖΑ για την Παιδεία http://t.co/p3g5tGV0Q5,OK
2043,@avgerinosx Χαιρετίζει τη δήλωση Αβραμόπουλου ο ΣΥΡΙΖΑ http://t.co/kWpxG2zaRV @bathitweet,OK
2044,SCOTTISH-ΤΗΚΑΜΕ: Τσίπρας στο Twitter: Με τον ΣΥΡΙΖΑ πλειστηριασμός πρώτης κατοικίας δεν υπάρχει http://t.co/t3yydXbmKf,OK
2045,"@SkoupaDoo Εδώ διαφωνώ, το φαινόμενο ΣΥΡΙΖΑ κόμμα εξουσίας δεν έχει ξαναυπάρξει στην Ελλάδα. @ptsiaras @Fidi_ass @akisste",OK
2046,Στο 1.02 η νίκη ΣΥΡΙΖΑ στα ξένα στοιχηματζίδικα. Ξέρουν λοιπόν ολοι οτι θα βγει. Αν ηταν να εχουμε Grexit θα ειχε ήδη γίνει χαμός έξω.,OK
2047,Βλέπω τα τηλεοπτικά σποτάκια της ΝΔ και νιώθω πως απευθύνονται σε άτομα IQ Αδωνη Γεωργιάδη,Sarcastic
2048,"Επίσκεψη σε φορείς του Δήμου Ηρακλείου από τον κο. Ρούσσο Κυπριωτάκη, Υποψήφιο Βουλευτή με Το Ποτάμι http://t.co/UdLIvpUvGr",OK
2049,@Gerogriniaris @ManiaDimadi εκλογες εχουμε και η ΝΔ ασχολειται με αβγα!!! Πολιτικη με @@ δλδ! Το ελικοπτερο εγω θα το οδηγησω,Sarcastic
2050,Ιδιωτικά σχολεία: Η ιδιωτική εκπαίδευση είναι παθογένεια για τον ΣΥΡΙΖΑ - http://t.co/69RLNwdmoq http://t.co/SDEPPIOzpo,OK
2051,Εξαιρετικα ευγενής και συγκεκριμένος ο Χρήστος Σταικουρας στο Mega! Η ΝΔ γιατι επέλεγε να βγάζει στα κανάλια υστερικους οπως ο Αδωνης;,OK
2052,"Το μισό του κόμμα έχασε, μέσα σε 2 χρόνια, και οι ΑΝΕΛ τελείωσαν κι η μνήμη τους αιώνια #ekloges2015 #mantinades",Sarcastic
